Kod gminy miejsca zamieszkania;Kod gminy miejsca pracy;Liczba osób;Gmina miejsca zamieszkania;"Kod woj. miejsca zamieszkania";"Województwo miejsca zamieszkania";Gmina miejsca pracy;"Kod woj. miejsca pracy";"Województwo miejsca pracy"
1002052;1061011;61;Krzyżanów;10;Łódzkie;Łódź;10;Łódzkie
1002052;1465011;27;Krzyżanów;10;Łódzkie;Warszawa;14;Mazowieckie
1002052;2461011;11;Krzyżanów;10;Łódzkie;Bielsko-Biała;24;Śląskie
1002062;1002011;734;Kutno;10;Łódzkie;Kutno;10;Łódzkie
1002062;1002044;19;Kutno;10;Łódzkie;Krośniewice - miasto;10;Łódzkie
1002062;1002072;18;Kutno;10;Łódzkie;Łanięta;10;Łódzkie
1002062;1002102;22;Kutno;10;Łódzkie;Strzelce;10;Łódzkie
1002062;1002114;17;Kutno;10;Łódzkie;Żychlin - miasto;10;Łódzkie
1002062;1004011;10;Kutno;10;Łódzkie;Łęczyca;10;Łódzkie
1002062;1061011;126;Kutno;10;Łódzkie;Łódź;10;Łódzkie
1002062;1465011;53;Kutno;10;Łódzkie;Warszawa;14;Mazowieckie
1002062;2262011;14;Kutno;10;Łódzkie;Gdynia;22;Pomorskie
1002072;0418115;10;Łanięta;10;Łódzkie;Lubień Kujawski - obszar wiejski;04;Kujawsko-pomorskie
1002072;1002011;134;Łanięta;10;Łódzkie;Kutno;10;Łódzkie
1002072;1002062;21;Łanięta;10;Łódzkie;Kutno;10;Łódzkie
1002072;1061011;34;Łanięta;10;Łódzkie;Łódź;10;Łódzkie
1002072;1465011;16;Łanięta;10;Łódzkie;Warszawa;14;Mazowieckie
1002082;0418115;11;Nowe Ostrowy;10;Łódzkie;Lubień Kujawski - obszar wiejski;04;Kujawsko-pomorskie
1002082;1002011;196;Nowe Ostrowy;10;Łódzkie;Kutno;10;Łódzkie
1002082;1002044;39;Nowe Ostrowy;10;Łódzkie;Krośniewice - miasto;10;Łódzkie
1002082;1002062;20;Nowe Ostrowy;10;Łódzkie;Kutno;10;Łódzkie
1002082;1002072;18;Nowe Ostrowy;10;Łódzkie;Łanięta;10;Łódzkie
1002082;1061011;61;Nowe Ostrowy;10;Łódzkie;Łódź;10;Łódzkie
